Year,Month,Day,Temperature (°F),Dew Point (°F),Humidity (%),Wind Speed (mph),Pressure (in),Precipitation (in),สถานีบ้านมาบป่าแฝก (1687),สถานีบ้านลานตาเกลี้ยง (501261),Rainfall_Avg (mm)
2014,12,7,81,72.6,77.3,1,29.4,0,0.0,0.0,0.0
2014,12,8,80.5,71.9,76.5,2.1,29.5,0,0.0,0.0,0.0
2014,12,9,78.6,69.5,75.4,1.3,29.5,0,0.0,0.0,0.0
2014,12,10,77.8,68.4,75.1,1.1,29.5,0,0.0,0.0,0.0
2014,12,11,76.5,66.6,74.8,0.9,29.5,0,0.0,0.0,0.0
2014,12,12,76.1,66.6,75.1,0.8,29.6,0,0.0,0.0,0.0
2014,12,13,74.6,63.9,71.6,1.8,29.6,0,0.0,0.0,0.0
2014,12,14,75,64.1,71.6,1.8,29.6,0,0.0,0.0,0.0
2014,12,15,76.1,64.8,70.4,0.9,29.5,0,0.0,0.0,0.0
2014,12,16,75.3,65,73.1,1.5,29.6,0,0.0,0.0,0.0
2014,12,17,74.3,61.4,66.4,2.5,29.6,0,0.0,0.0,0.0
2014,12,18,72.9,59.4,65,1.1,29.6,0,0.0,0.0,0.0
2014,12,19,71.9,59.9,68.8,0.8,29.6,0,0.0,0.0,0.0
2014,12,20,73.9,61.1,67.6,2.3,29.6,0,0.0,0.0,0.0
2014,12,21,74.1,62.6,69.4,1,29.5,0,0.0,0.0,0.0
2014,12,22,70.8,57,63.8,1.6,29.6,0,0.0,0.0,0.0
2014,12,23,68.9,55.8,66.8,1,29.6,0,0.0,0.0,0.0
2014,12,24,69.5,58,69.6,1,29.6,0,0.0,0.0,0.0
2014,12,25,73.6,60.8,67.3,2.1,29.5,0,0.0,0.0,0.0
2014,12,26,76.8,64.4,67.9,1.5,29.5,0,0.0,0.0,0.0
2014,12,27,78.9,68.8,73.1,0.8,29.5,0,0.0,0.0,0.0
2014,12,28,79.9,69.3,71.3,0.9,29.5,0,0.0,0.0,0.0
2014,12,29,76.9,65.1,69.3,1.4,29.5,0,0.0,0.0,0.0
2014,12,30,74.6,62.4,68.5,1.6,29.5,0,0.0,0.0,0.0
2014,12,31,73.5,61.5,69.5,1.4,29.5,0,0.0,0.0,0.0
2015,1,1,72.6,59.3,65.1,1.9,29.6,0,0.0,0.0,0.0
2015,1,2,68.8,55,65.3,1,29.6,0,0.0,0.0,0.0
2015,1,3,68.9,54.8,65.5,1,29.6,0,0.0,0.0,0.0
2015,1,4,72,57.4,64.9,0.3,29.5,0,0.0,0.0,0.0
2015,1,5,77,61,60.5,1.1,29.4,0,0.0,0.0,0.0
2015,1,6,80.5,65,61.5,2.1,29.4,0,0.0,0.0,0.0
2015,1,7,79.8,66.8,67.6,0.9,29.4,0,0.0,0.0,0.0
2015,1,8,74.4,68,80.8,0.8,29.5,0.01,2.5,0.0,1.25
2015,1,9,71.9,67.9,87.9,1.5,29.5,0.25,15.0,0.0,7.5
2015,1,10,68,66.1,93.9,0.9,29.5,1.76,15.5,0.0,7.75
2015,1,11,67,64.1,89.4,1.4,29.6,1.44,0.0,0.0,0.0
2015,1,12,71.4,62.5,76,1,29.6,0.18,0.0,0.0,0.0
2015,1,13,69.6,57.9,69,1.6,29.6,0,0.0,0.0,0.0
2015,1,14,69.5,56.5,67.3,1,29.6,0,0.0,0.0,0.0
2015,1,15,70.1,57.8,69.3,2.1,29.6,0,0.0,0.0,0.0
2015,1,16,72.4,59.8,69,0.8,29.6,0,0.0,0.0,0.0
2015,1,17,71.8,58.8,66.8,1.4,29.6,0,0.0,0.0,0.0
2015,1,18,70.5,58.6,68.9,0.8,29.6,0,0.0,0.0,0.0
2015,1,19,70.6,59,70,2,29.6,0,0.0,0.0,0.0
2015,1,20,71.8,60.1,70.5,1.8,29.6,0,0.0,0.0,0.0
2015,1,21,73.4,62,71.1,1.1,29.6,0,0.0,0.0,0.0
2015,1,22,74.9,63.3,70.8,1,29.6,0,0.0,0.0,0.0
2015,1,23,75.5,61.8,66.6,0.6,29.5,0,0.0,0.0,0.0
2015,1,24,75.3,59.8,61.6,1,29.5,0,0.0,0.0,0.0
2015,1,25,75.1,60,63.8,1,29.5,0,0.0,0.0,0.0
2015,1,26,75.6,61.3,65.1,0.4,29.5,0,0.0,0.0,0.0
2015,1,27,76,61.4,64.6,1.1,29.5,0,0.0,0.0,0.0
2015,1,28,75.9,59.8,61.9,0.5,29.4,0,0.0,0.0,0.0
2015,1,29,75.5,58.9,61.5,1.4,29.5,0,0.0,0.0,0.0
2015,1,30,75.6,60.9,63.9,0.6,29.5,0,0.0,0.0,0.0
2015,1,31,77.9,66.4,69.3,0.9,29.5,0,0.0,0.0,0.0
2015,2,1,77.6,63.6,65.4,1.8,29.6,0,0.0,0.0,0.0
2015,2,2,75.4,62,66.1,1.1,29.6,0,0.0,0.0,0.0
2015,2,3,76.8,63.1,66,1,29.6,0,0.0,0.0,0.0
2015,2,4,77,62.5,65,0.8,29.6,0,0.0,0.0,0.0
2015,2,5,76.4,61.1,62.8,1.6,29.6,0,0.0,0.0,0.0
2015,2,6,75.5,60.1,62.5,2,29.6,0,0.0,0.0,0.0
2015,2,7,75.4,61.5,65.9,1,29.5,0,0.0,0.0,0.0
2015,2,8,75.8,61.8,64.9,1.1,29.5,0,0.0,0.0,0.0
2015,2,9,75.6,60.8,63.5,1.6,29.6,0,0.0,0.0,0.0
2015,2,10,76.1,61.3,63.4,0.9,29.5,0,0.0,0.0,0.0
2015,2,11,79,61.9,58.9,1.5,29.5,0,0.0,0.0,0.0
2015,2,12,80.1,62.8,57.3,2.3,29.4,0,0.0,0.0,0.0
2015,2,13,82.8,57.8,45.5,3.6,29.4,0,0.0,0.0,0.0
2015,2,14,79.4,51.1,40.3,5.1,29.4,0,0.0,0.0,0.0
2015,2,15,75.5,54,49.4,0.9,29.4,0,0.0,0.0,0.0
2015,2,16,78,57.1,52.9,1.6,29.5,0,0.0,0.0,0.0
2015,2,17,78,58.6,53.8,1,29.4,0,0.0,0.0,0.0
2015,2,18,78.6,62,58.4,0.9,29.4,0,0.0,0.0,0.0
2015,2,19,80.5,61.8,55.6,2.6,29.5,0,0.0,0.0,0.0
2015,2,20,81.1,67.8,65.5,1.4,29.5,0,0.0,0.0,0.0
2015,2,21,81.5,66,64.1,0.4,29.4,0,0.0,0.0,0.0
2015,2,22,81.6,65,61,2.1,29.4,0,0.0,0.0,0.0
2015,2,23,83,65.4,57.6,1.8,29.4,0,0.0,0.0,0.0
2015,2,24,83.6,62.6,53.3,2.9,29.4,0,0.0,0.0,0.0
2015,2,25,84.4,60.6,47.8,1.5,29.4,0,0.0,0.0,0.0
2015,2,26,86,59.6,42.8,1.4,29.4,0,0.0,0.0,0.0
2015,2,27,84.5,60.3,46.5,1.6,29.4,0,0.0,0.0,0.0
2015,2,28,84.8,60,45.5,0.3,29.4,0,0.0,0.0,0.0
2015,3,1,84.8,65,53.8,0.6,29.4,0,0.0,0.0,0.0
2015,3,2,85.5,68.1,58.5,0.5,29.4,0,0.0,0.0,0.0
2015,3,3,90,62.8,41.6,4.3,29.4,0,0.0,0.0,0.0
2015,3,4,90.6,64.3,43.8,6.5,29.4,0,0.0,0.0,0.0
2015,3,5,90.8,61.5,39.9,4.1,29.4,0,0.0,0.0,0.0
2015,3,6,89.3,61,43.5,1.9,29.4,0,0.0,0.0,0.0
2015,3,7,87.9,63.9,46.6,1.9,29.4,0,0.0,0.0,0.0
2015,3,8,87.9,61.1,44.1,1.1,29.4,0,0.0,0.0,0.0
2015,3,9,89.3,62.4,42.8,1.5,29.5,0,0.0,0.0,0.0
2015,3,10,88.1,64.1,45.8,1.4,29.4,0,0.0,0.0,0.0
2015,3,11,90.6,64.5,42.8,2.3,29.5,0,0.0,0.0,0.0
2015,3,12,89.9,65,46.1,2.6,29.4,0,0.0,0.0,0.0
2015,3,13,90.4,58,35.4,3.1,29.4,0,0.0,0.0,0.0
2015,3,14,89.8,53,29,5.9,29.5,0,0.0,0.0,0.0
2015,3,15,89.3,51.6,29.6,4.8,29.5,0,0.0,0.0,0.0
2015,3,16,89,61.4,40.9,1.5,29.4,0,0.0,0.0,0.0
2015,3,17,86.8,64.2,48.4,1.8,29.4,0,0.0,0.0,0.0
2015,3,19,92.8,68.2,46.7,1.3,29.4,0,0.0,0.0,0.0
2015,3,20,90.5,69.5,52.9,2.3,29.4,0,0.0,0.0,0.0
2015,3,21,88.8,72.8,61,2.3,29.4,0,4.5,0.0,2.25
2015,3,22,83.3,70,67.4,1.5,29.4,0.54,0.0,0.0,0.0
2015,3,23,84.9,72.6,67.3,2.1,29.4,0,0.0,0.0,0.0
2015,3,24,79.6,70.5,74.4,1.9,29.5,0,2.5,0.0,1.25
2015,3,25,77.1,69.4,78.1,2.8,29.6,0.38,0.0,0.0,0.0
2015,3,26,79.1,68.8,71.3,3.4,29.6,0.06,0.5,0.0,0.25
2015,3,27,82.5,67.8,64.4,1.3,29.6,0,0.0,0.0,0.0
2015,3,28,84.4,68.5,60.1,1.5,29.5,0,0.0,0.0,0.0
2015,3,29,85.6,69.1,60.4,2.3,29.4,0,0.0,0.0,0.0
2015,3,30,86.3,68.5,58.4,1.4,29.4,0,0.0,0.0,0.0
2015,3,31,89.8,64.9,46.1,5.5,29.4,0,0.0,0.0,0.0
2015,4,1,89.9,59.5,37.4,7.3,29.4,0,0.0,0.0,0.0
2015,4,2,89.5,59.9,38.1,9,29.3,0,0.0,0.0,0.0
2015,4,3,89.8,63.9,44.1,8.5,29.3,0,0.0,0.0,0.0
2015,4,4,91,65.9,45.6,6.4,29.3,0,0.0,0.0,0.0
2015,4,5,92,67.3,45.6,4.4,29.3,0,0.0,0.0,0.0
2015,4,6,92.5,68,45.6,4.4,29.3,0,0.0,0.0,0.0
2015,4,7,93,63.4,41.8,2.3,29.3,0,0.0,0.0,0.0
2015,4,8,88.6,71,56.6,2.6,29.4,0,0.0,0.0,0.0
2015,4,9,84.9,71.3,64.6,1.9,29.4,0.02,0.0,0.0,0.0
2015,4,10,87,70.8,59.6,3,29.4,0.02,0.0,0.0,0.0
2015,4,11,88.9,69,52.8,3.6,29.4,0.24,44.0,0.0,22.0
2015,4,12,81.5,70.5,71.4,2.9,29.5,0.26,32.0,0.0,16.0
2015,4,13,79.6,71.8,77.4,0.8,29.6,2.04,0.0,0.0,0.0
2015,4,14,83,66,61.6,2.4,29.5,0,0.0,0.0,0.0
2015,4,15,81.5,63,58.8,0.5,29.5,0,0.0,0.0,0.0
2015,4,16,86.1,67.1,56,0.8,29.4,0,0.0,0.0,0.0
2015,4,17,91.6,68,46,5,29.4,0,0.0,0.0,0.0
2015,4,18,91.4,66,44.4,8.3,29.3,0,0.0,0.0,0.0
2015,4,19,92.1,65.9,43.1,6,29.4,0,0.0,0.0,0.0
2015,4,20,92.4,68.1,45.5,9.3,29.3,0,0.0,0.0,0.0
2015,4,21,92.1,68.8,47.3,9.1,29.3,0,0.0,0.0,0.0
2015,4,22,89.1,67.9,51.1,6.3,29.4,0.06,10.5,0.0,5.25
2015,4,23,83.8,71,67.4,2.1,29.5,0.07,0.0,0.0,0.0
2015,4,24,85,70.8,63.4,1.5,29.5,0,0.0,0.0,0.0
2015,4,25,84.1,70.8,65.4,2.8,29.5,0,1.5,0.0,0.75
2015,4,26,81.1,73.4,77.5,1.1,29.5,0.17,1.0,0.0,0.5
2015,4,27,85.1,72.8,68.8,1.4,29.4,0.19,0.0,0.0,0.0
2015,4,28,85.1,73.3,69.1,1.6,29.4,0,0.0,0.0,0.0
2015,4,29,88.3,70.6,57.1,2.4,29.4,0,0.0,0.0,0.0
2015,4,30,90.8,68,48.3,7.6,29.4,0,0.0,0.0,0.0
2015,5,1,90.6,67,47,8,29.3,0,0.0,0.0,0.0
2015,5,2,92.1,66.4,43.1,8.9,29.3,0,0.0,0.0,0.0
2015,5,3,92.3,68.3,45.9,7,29.3,0,0.0,0.0,0.0
2015,5,4,93.8,68.9,44.9,6.3,29.3,0,0.0,0.0,0.0
2015,5,5,93,69,46.3,7.3,29.3,0,0.0,0.0,0.0
2015,5,6,92.1,70.3,49.8,5.3,29.3,0,0.0,0.0,0.0
2015,5,7,93,68.9,46.4,6.3,29.3,0,0.0,0.0,0.0
2015,5,8,93.8,69.9,47.6,6.3,29.3,0,0.0,0.0,0.0
2015,5,9,94,68.7,45.2,6.2,29.3,0,0.0,0.0,0.0
2015,5,10,90.8,71.6,56.1,3,29.3,0,0.0,0.0,0.0
2015,5,11,93.3,69.6,47.8,5.1,29.3,0,0.0,0.0,0.0
2015,5,12,92.4,71.8,51.8,6.8,29.3,0.04,4.5,0.0,2.25
2015,5,13,91.8,71.8,53,3.4,29.3,0.04,0.0,0.0,0.0
2015,5,14,89.6,73.4,61.1,2.9,29.4,0,0.0,0.0,0.0
2015,5,15,90.8,73.1,57.5,4.3,29.4,0,0.0,0.0,0.0
2015,5,16,89.3,72.6,59.6,5.4,29.3,0.09,0.0,0.0,0.0
2015,5,17,89.3,71.4,56.1,8.1,29.3,0.09,0.5,0.0,0.25
2015,5,18,88.4,72.5,59.9,9.5,29.3,0,1.5,0.0,0.75
2015,5,19,84.8,73.5,70.4,4.5,29.3,0.23,0.5,0.0,0.25
2015,5,20,83.9,73.8,73.3,3.8,29.3,0.32,0.0,0.0,0.0
2015,5,21,84.5,75,75.1,1.6,29.3,0.06,0.0,0.0,0.0
2015,5,22,84.5,73.3,69.5,4.6,29.3,0.04,0.5,0.0,0.25
2015,5,23,84.4,73.4,70.5,5.4,29.3,0.04,0.0,0.0,0.0
2015,5,24,87.5,73.1,62.8,4.8,29.3,0.04,0.0,0.0,0.0
2015,5,25,88.6,73,60.4,5.9,29.3,0,0.0,0.0,0.0
2015,5,26,90.8,71.4,54,10.5,29.3,0,0.0,0.0,0.0
2015,5,27,90.6,71.6,54.8,8.9,29.3,0,0.0,0.0,0.0
2015,5,28,88.9,70.9,56.3,9.5,29.3,0,0.0,0.0,0.0
2015,5,29,90,71.6,55.6,5.9,29.3,0.02,0.0,0.0,0.0
2015,5,30,88.5,72.5,59.8,7.8,29.3,0.02,0.0,0.0,0.0
2015,5,31,89.4,72.1,56.9,9.6,29.3,0.02,0.0,0.0,0.0
2015,6,1,88.9,71.6,56.9,12.3,29.3,0,0.0,0.0,0.0
2015,6,2,89.9,71.6,55.9,10.3,29.3,0,0.0,0.0,0.0
2015,6,3,87.8,73.5,63.9,4.1,29.3,0,0.0,0.0,0.0
2015,6,4,88.1,73.6,64.1,3.8,29.3,0,0.0,0.0,0.0
2015,6,5,91.3,72.6,55.5,8,29.3,0,0.0,0.0,0.0
2015,6,6,91.4,72,54,8,29.3,0,0.0,0.0,0.0
2015,6,7,90.8,72.9,56.4,10,29.3,0,0.0,0.0,0.0
2015,6,8,89.5,71.3,54.6,9.1,29.3,0,0.0,0.0,0.0
2015,6,9,88.3,71.4,58.4,10.1,29.3,0,0.0,0.0,0.0
2015,6,10,87,70.6,59.8,8.1,29.3,0.2,17.5,0.0,8.75
2015,6,11,89.3,72.1,57.9,5.4,29.3,0.06,13.0,0.0,6.5
2015,6,12,91.4,73,55.5,4.8,29.3,0.06,0.0,0.0,0.0
2015,6,13,91.5,73,55.9,5.6,29.3,0,0.0,0.0,0.0
2015,6,14,90.1,73.8,58.8,7.3,29.3,0,35.0,0.0,17.5
2015,6,15,85.6,74.1,71,5.6,29.3,0.81,0.0,0.0,0.0
2015,6,16,85.1,76.4,76.3,1.5,29.3,1.19,0.0,0.0,0.0
2015,6,17,86,74.6,69.9,3.5,29.3,0,0.5,0.0,0.25
2015,6,18,85.4,74.3,69.6,3.6,29.3,0.01,0.0,0.0,0.0
2015,6,19,87,73,63.5,7.8,29.3,0.2,0.0,0.0,0.0
2015,6,20,87.6,71.6,59.5,10.6,29.3,0.2,0.0,0.0,0.0
2015,6,21,85.9,71.9,62.6,8.9,29.3,0,0.0,0.0,0.0
2015,6,22,83.9,71.4,65.9,11.3,29.3,0,0.0,0.0,0.0
2015,6,23,84.9,72.5,65.9,8.6,29.3,0,1.0,0.0,0.5
2015,6,24,84,72.4,67.8,8.4,29.3,0,6.0,0.0,3.0
2015,6,25,80.5,72.3,75.4,4.8,29.3,0.33,2.0,0.0,1.0
2015,6,26,80.6,73.8,81,2.5,29.3,0.33,2.0,0.0,1.0
2015,6,27,81.6,74.9,81.5,2.8,29.4,0.22,0.0,0.0,0.0
2015,6,28,82.3,74,77.5,1.8,29.4,0.07,0.0,0.0,0.0
2015,6,29,85.1,71,63,6,29.4,0.06,0.0,0.0,0.0
2015,6,30,84.1,70.8,64.5,9,29.4,0,0.0,0.0,0.0
2015,7,1,86.9,72.3,62.4,8.8,29.4,0,0.0,0.0,0.0
2015,7,2,87.4,73.1,63,8.4,29.3,0,0.0,0.0,0.0
2015,7,3,86.5,72.8,63.8,12.3,29.3,0,0.0,0.0,0.0
2015,7,4,86.1,72.5,64.9,11,29.3,0,8.0,0.0,4.0
2015,7,5,86,73.1,65.4,7,29.2,0.11,0.0,0.0,0.0
2015,7,6,84.8,73,67.5,5.1,29.2,0.11,0.0,0.0,0.0
2015,7,7,86.5,72.4,63.9,4.5,29.2,0.02,3.5,0.0,1.75
2015,7,8,85.9,72.4,64.3,4.5,29.3,0,4.0,0.0,2.0
2015,7,9,82.1,71.9,71.3,3.6,29.3,0.85,0.0,0.0,0.0
2015,7,10,86.3,70.9,59.8,7.9,29.3,0.85,0.0,0.0,0.0
2015,7,11,88,71,57.9,10.9,29.2,0,0.0,0.0,0.0
2015,7,12,88.5,71.5,58.3,10.8,29.2,0,0.0,0.0,0.0
2015,7,13,88.9,72.9,59.1,9.1,29.2,0,0.0,0.0,0.0
2015,7,14,86.6,72.9,64.4,8,29.2,0,0.5,0.0,0.25
2015,7,15,84.9,73.5,68.9,4.9,29.2,0.27,4.0,0.0,2.0
2015,7,16,84.4,74.4,72.4,3.6,29.2,0.27,4.5,0.0,2.25
2015,7,17,82.1,76.5,82.8,0.8,29.3,0.16,1.0,0.0,0.5
2015,7,18,83.3,75.5,77.9,3.3,29.3,0.16,0.0,0.0,0.0
2015,7,19,83,72.9,71.8,4,29.3,0.02,1.5,0.0,0.75
2015,7,20,84.4,73.5,69.8,3.3,29.3,0,1.5,0.0,0.75
2015,7,21,81,75.9,84.9,1.4,29.3,0.35,3.0,0.0,1.5
2015,7,22,80.9,73,78.9,5.4,29.4,0.49,6.5,0.0,3.25
2015,7,23,81.8,71.5,71.6,4,29.4,0.04,1.0,0.0,0.5
2015,7,24,80.5,71.5,74,3.5,29.4,0.03,3.0,0.0,1.5
2015,7,25,80.9,72.5,76.4,4.3,29.4,0.24,3.0,0.0,1.5
2015,7,26,78.4,73.8,86.4,0,29.4,0.45,0.0,0.0,0.0
2015,7,27,80,74.1,83.1,1.6,29.4,0.44,3.0,0.0,1.5
2015,7,28,80.3,73.5,81,1.3,29.4,0.29,0.5,0.0,0.25
2015,7,29,78.9,74,85.8,0.8,29.4,0.68,0.0,0.0,0.0
2015,7,30,81.3,73.4,78.3,2,29.4,0.42,0.5,0.0,0.25
2015,7,31,80.5,74.6,82.6,1.4,29.4,0.32,0.0,0.0,0.0
2015,8,1,81,73.9,80.1,2.1,29.4,0.33,0.5,0.0,0.25
2015,8,2,82,72.1,72.1,3.5,29.4,0,0.0,0.0,0.0
2015,8,3,81.3,72.5,74.6,3.8,29.3,0.03,1.0,0.0,0.5
2015,8,4,82.6,72.9,73.1,3.8,29.3,0.03,0.5,0.0,0.25
2015,8,5,84.1,70.9,64.9,5.9,29.3,0,0.0,0.0,0.0
2015,8,6,84.8,73.6,69.6,3.3,29.2,0,0.0,0.0,0.0
2015,8,7,83.6,74.9,75,2.4,29.2,0,0.0,0.0,0.0
2015,8,8,85.6,72.5,65.8,4.4,29.2,0,3.0,0.0,1.5
2015,8,9,85.4,73.6,68.3,4.5,29.2,0,0.0,0.0,0.0
2015,8,10,86.9,72.5,62.5,7.1,29.3,0,0.0,0.0,0.0
2015,8,11,88.8,71.8,57.4,8.5,29.3,0,0.0,0.0,0.0
2015,8,12,83,74.8,77.8,2,29.3,0.65,0.0,0.0,0.0
2015,8,13,84.5,73.4,70.9,3.4,29.4,0.8,0.0,0.0,0.0
2015,8,14,84.6,73.4,70,5.5,29.3,0,0.0,0.0,0.0
2015,8,15,83.5,73.3,72.5,5.6,29.4,0.17,0.0,0.0,0.0
2015,8,16,86.8,71.9,62.1,7.5,29.4,0.05,0.0,0.0,0.0
2015,8,17,84.6,72.4,67.8,8.3,29.4,0.11,0.0,0.0,0.0
2015,8,18,84.5,70.3,62.9,8.9,29.4,0.14,0.0,0.0,0.0
2015,8,19,85.1,70.5,62.3,11.1,29.4,0,0.0,0.0,0.0
2015,8,20,87.6,72.3,60.9,6.6,29.3,0,3.0,0.0,1.5
2015,8,21,84.4,74.8,74.4,3.8,29.3,0,3.0,0.0,1.5
2015,8,22,81.6,73.4,76.5,3.6,29.3,0.27,2.0,0.0,1.0
2015,8,23,84,71.8,66.6,5.9,29.3,0.24,0.0,0.0,0.0
2015,8,24,84.5,72.3,67.1,5.9,29.3,0,1.0,0.0,0.5
2015,8,25,82.8,73.4,73.4,2.8,29.3,0.51,14.5,0.0,7.25
2015,8,26,83.8,71.1,67.4,4.4,29.3,0.51,0.0,0.0,0.0
2015,8,27,82,72.4,73.5,6,29.4,0.06,0.0,0.0,0.0
2015,8,28,84.8,71.5,65.1,8.3,29.4,0,0.0,0.0,0.0
2015,8,29,85.3,71.3,63.5,8.6,29.3,0,0.0,0.0,0.0
2015,8,30,85.1,71.5,63.8,9.5,29.4,0,0.0,0.0,0.0
2015,8,31,84.4,71.6,65,8.9,29.4,0,0.0,0.0,0.0
2015,9,1,86,71,61.8,8.6,29.3,0,0.0,0.0,0.0
2015,9,2,84.9,71,63,10.1,29.4,0,1.0,0.0,0.5
2015,9,3,85,71.5,64.1,7.8,29.4,0.02,0.0,0.0,0.0
2015,9,4,82.9,75,78.4,2.3,29.4,0.2,4.5,0.0,2.25
2015,9,5,83.4,73.6,73.1,4.4,29.4,0.18,1.5,0.0,0.75
2015,9,6,83,73.6,75.6,3.4,29.4,0.14,0.5,0.0,0.25
2015,9,7,82.6,72.6,72.3,6.3,29.4,0.33,0.0,0.0,0.0
2015,9,8,83.5,71.4,67.1,9.4,29.4,0.33,0.0,0.0,0.0
2015,9,9,86.8,72.5,63.5,3.4,29.3,0,19.0,0.0,9.5
2015,9,10,81.8,76.5,85.4,1.1,29.4,1.46,0.0,0.0,0.0
2015,9,11,82,76.4,83.1,0.9,29.4,1.69,18.0,0.0,9.0
2015,9,12,81,77.1,88.8,1.8,29.4,0.59,17.5,0.0,8.75
2015,9,13,80.8,76.1,87,0.6,29.4,0.59,17.5,0.0,8.75
2015,9,14,84.6,74.1,71.3,3,29.4,0.2,0.0,0.0,0.0
2015,9,15,84.4,74.9,74.6,3.3,29.3,0.01,10.5,0.0,5.25
2015,9,16,81.5,76.8,86,2.8,29.3,1.26,36.0,0.0,18.0
2015,9,17,81.8,77.5,87.9,0,29.3,0.71,9.0,0.0,4.5
2015,9,18,79.6,77.1,92.4,1.5,29.4,2.31,14.5,0.0,7.25
2015,9,19,82,76.3,83.4,0.8,29.5,1.98,0.0,0.0,0.0
2015,9,20,85.1,74.1,72.4,3.1,29.4,0,0.0,0.0,0.0
2015,9,21,86.9,73.3,64.1,8.1,29.4,0,0.0,0.0,0.0
2015,9,22,86.6,73.1,64.1,9,29.3,0,0.0,0.0,0.0
2015,9,23,85.4,73.1,66.5,8,29.3,0,0.5,0.0,0.25
2015,9,24,84.6,73.1,68.4,7.1,29.3,0,0.5,0.0,0.25
2015,9,25,85.6,72.1,65,8.3,29.3,0,0.0,0.0,0.0
2015,9,26,87.8,71.6,59.5,6.3,29.3,0,0.0,0.0,0.0
2015,9,27,87.8,74.3,65.4,3.1,29.3,0,1.0,0.0,0.5
2015,9,28,86.8,76,71,0.4,29.3,0.02,0.0,0.0,0.0
2015,9,29,86.4,76,72.6,1.5,29.4,0.02,0.0,0.0,0.0
2015,9,30,86.9,77.4,74.6,1.5,29.4,0,0.0,0.0,0.0
2015,10,1,81.4,76.3,84.3,1.8,29.5,0,3.0,0.0,1.5
2015,10,2,82.8,75.8,79.9,0.8,29.4,0,75.5,0.0,37.75
2015,10,3,78.4,75.8,92,1.8,29.4,2.32,12.5,0.0,6.25
2015,10,4,81,75.5,84,1.1,29.4,1.06,0.5,0.0,0.25
2015,10,5,80.9,76.8,88.4,0.9,29.4,0.03,16.5,0.0,8.25
2015,10,6,81.4,75.3,82.5,1.3,29.4,0.25,0.0,0.0,0.0
2015,10,7,82.6,73.8,76.4,2.8,29.4,0.21,0.0,0.0,0.0
2015,10,8,85.1,73.9,69.9,5.4,29.4,0,5.0,0.0,2.5
2015,10,9,80.8,74.5,82.1,1.9,29.4,1.31,0.0,0.0,0.0
2015,10,10,80.5,75.4,84.9,1.1,29.4,0.59,29.5,0.0,14.75
2015,10,11,76.8,74,91,1.9,29.5,0.45,4.0,0.0,2.0
2015,10,12,73,70.8,93,1.8,29.6,1.67,0.0,0.0,0.0
2015,10,13,71.9,67.6,86.9,3.6,29.6,0.39,0.0,0.0,0.0
2015,10,14,78.6,70,75.5,2.9,29.6,0.1,0.5,0.0,0.25
2015,10,15,79.6,74.3,83.6,2.6,29.5,0.29,0.0,0.0,0.0
2015,10,16,82.4,75.8,82,0.9,29.5,0.4,0.5,0.0,0.25
2015,10,17,83.4,76,79.8,0.4,29.4,0,0.5,0.0,0.25
2015,10,18,83.3,76.8,82.1,1.5,29.5,0,0.0,0.0,0.0
2015,10,19,84.4,76.3,78.6,0.6,29.4,0,0.0,0.0,0.0
2015,10,20,84,76,78.4,0.6,29.4,0,0.0,0.0,0.0
2015,10,21,83,75.6,79.3,1.3,29.4,0,0.0,0.0,0.0
2015,10,22,82.6,75,79,1.1,29.4,0,0.0,0.0,0.0
2015,10,23,82.9,74.6,77.6,0.8,29.4,0,0.0,0.0,0.0
2015,10,24,81,75.8,85.5,1.3,29.4,0,0.0,0.0,0.0
2015,10,25,81.4,74.8,81.5,0,29.5,0,0.0,0.0,0.0
2015,10,26,80.8,72.8,78.6,0,29.5,0,0.0,0.0,0.0
2015,10,27,81.4,72.9,76.8,0.6,29.5,0,0.0,0.0,0.0
2015,10,28,83.6,75.6,78,0.6,29.5,0,0.0,0.0,0.0
2015,10,29,83.9,75.4,77.4,0,29.5,0,4.5,0.0,2.25
2015,10,30,83.1,75.9,80.6,1.3,29.5,0,0.0,0.0,0.0
2015,10,31,82.4,76,81.8,0,29.5,0.56,0.0,0.0,0.0
2015,11,1,81.3,73,77.6,0.6,29.5,0.56,0.0,0.0,0.0
2015,11,2,79.9,73,80,0.4,29.5,0,0.0,0.0,0.0
2015,11,3,80.3,72,77,1.5,29.5,0,0.0,0.0,0.0
2015,11,4,81,72.4,75.8,0.8,29.5,0,0.0,0.0,0.0
2015,11,5,82.9,73,73.9,0.9,29.4,0,0.0,0.0,0.0
2015,11,6,83.1,73.1,72.6,2.1,29.4,0,2.0,0.0,1.0
2015,11,7,83.4,73.8,74.8,0.9,29.4,0,6.0,0.0,3.0
2015,11,8,81.5,76,84.1,0.6,29.5,0.14,34.0,0.0,17.0
2015,11,9,83.5,75.9,79.4,1.4,29.5,0.14,3.5,0.0,1.75
2015,11,10,80.1,75.3,85.8,0.5,29.4,1.33,0.0,0.0,0.0
2015,11,11,81.4,74.9,81.8,1.8,29.4,1.33,0.0,0.0,0.0
2015,11,12,82.5,75.9,81.6,0.8,29.5,0,0.0,0.0,0.0
2015,11,13,83.5,75.9,78.6,0.8,29.5,0,0.0,0.0,0.0
2015,11,14,83.8,75.4,77.9,0.9,29.4,0,0.0,0.0,0.0
